tweet_id,text,rating_numerator,rating_denominator,p1,p1_conf,retweet_cnt,like_cnt
892420643555336193,this is phineas hes a mystical boy only ever appears in the hole of a donut 13/10 ,13,10,,,7739.0,36367.0
892177421306343426,this is tilly shes just checking pup on you hopes youre doing ok if not shes available for pats snugs boops the whole bit 13/10 ,13,10,Chihuahua,0.323581,5729.0,31320.0
891815181378084864,this is archie he is a rare norwegian pouncing corgo lives in the tall grass you never know when one may strike 12/10 ,12,10,Chihuahua,0.716012,3789.0,23605.0
891689557279858688,this is darla she commenced a snooze mid meal 13/10 happens to the best of us ,13,10,,,7903.0,39672.0
891327558926688256,this is franklin he would like you to stop calling him cute he is a very fierce shark and should be respected as such 12/10 barkweek ,12,10,basset,0.555712,8524.0,37875.0
891087950875897856,here we have a majestic great white breaching off south africas coast absolutely hckin breathtaking 13/10 ig tuckermarlo barkweek ,13,10,Chesapeake_Bay_retriever,0.425595,2852.0,19070.0
890971913173991426,meet jax he enjoys ice cream so much he gets nervous around it 13/10 help jax enjoy more things by clicking below ,13,10,Appenzeller,0.34170300000000003,1861.0,11111.0
890729181411237888,when you watch your owner call another dog a good boy but then they turn back to you and say youre a great boy 13/10 ,13,10,Pomeranian,0.566142,17266.0,61282.0
890609185150312448,this is zoey she doesnt want to be one of the scary sharks just wants to be a snuggly pettable boatpet 13/10 barkweek ,13,10,Irish_terrier,0.487574,3935.0,26266.0
890240255349198849,this is cassie she is a college pup studying international doggo communication and stick theory 14/10 so elegant much sophisticate ,14,10,Pembroke,0.511319,6731.0,30000.0
890006608113172480,this is koda he is a south australian deckshark deceptively deadly frighteningly majestic 13/10 would risk a petting barkweek ,13,10,Samoyed,0.957979,6723.0,28873.0
889880896479866881,this is bruno he is a service shark only gets out of the water to assist you 13/10 terrifyingly good boy ,13,10,French_bulldog,0.377417,4570.0,26244.0
889665388333682689,heres a puppo that seems to be on the fence about something haha no but seriously someone help her 13/10 ,13,10,Pembroke,0.966327,9164.0,45234.0
889638837579907072,this is ted he does his best sometimes thats not enough but its ok 12/10 would assist ,12,10,French_bulldog,0.99165,4116.0,25461.0
889531135344209921,this is stuart hes sporting his favorite fanny pack secretly filled with bones only 13/10 puppared puppo barkweek ,13,10,golden_retriever,0.953442,2064.0,14235.0
889278841981685760,this is oliver youre witnessing one of his many brutal attacks seems to be playing with his victim 13/10 frckin frightening barkweek ,13,10,whippet,0.626152,4885.0,23705.0
888917238123831296,this is jim he found a fren taught him how to sit like the good boys 12/10 for both ,12,10,golden_retriever,0.714719,4123.0,27416.0
888804989199671297,this is zeke he has a new stick very proud of it would like you to throw it for him without taking it 13/10 would do my best ,13,10,golden_retriever,0.46976,3891.0,24077.0
888554962724278272,this is ralphus hes powering up attempting maximum borkdrive 13/10 inspirational af ,13,10,Siberian_husky,0.700377,3190.0,18603.0
888078434458587136,this is gerald he was just told he didnt get the job he interviewed for a hckin injustice 12/10 didnt want the job anyway ,12,10,French_bulldog,0.995026,3171.0,20501.0
887705289381826560,this is jeffrey he has a monopoly on the pool noodles currently running a boop for two midweek sale 13/10 hckin strategic ,13,10,basset,0.821664,4933.0,28456.0
887517139158093824,ive yet to rate a venezuelan hover wiener this is such an honor 14/10 pawinspiring af ig roxythedoxy ,14,10,,,10784.0,43672.0
887473957103951883,this is canela she attempted some fancy porch pics they were unsuccessful 13/10 someone help her ,13,10,Pembroke,0.809197,16496.0,64757.0
887343217045368832,you may not have known you needed to see this today 13/10 please enjoy ig emmylouroo ,13,10,Mexican_hairless,0.330741,9587.0,31675.0
887101392804085760,this is a jubilant antarctic house bear we only rate dogs please only send dogs thank you 12/10 would suffocate in floof ,12,10,Samoyed,0.733942,5453.0,28819.0
886983233522544640,this is maya shes very shy rarely leaves her cup 13/10 would find her an environment to thrive in ,13,10,Chihuahua,0.793469,7030.0,32910.0
886736880519319552,this is mingus hes a wonderful father to his smol pup confirmed 13/10 but he needs your help ,13,10,kuvasz,0.309706,2945.0,11290.0
886680336477933568,this is derek hes late for a dog meeting 13/10 petal to the metal ,13,10,,,4090.0,21156.0
886366144734445568,this is roscoe another pupper fallen victim to spontaneous tongue ejections get the blepipen immediate 12/10 deep breaths roscoe ,12,10,French_bulldog,0.999201,2901.0,19922.0
886258384151887873,this is waffles his doggles are pupside down unsure how to fix 13/10 someone assist waffles ,13,10,pug,0.943575,5782.0,26357.0
885984800019947520,viewer discretion advised this is jimbo he will rip ur finger right hckin off other dog clearly an accessory 12/10 pls pet with caution ,12,10,Blenheim_spaniel,0.972494,6156.0,30658.0
885528943205470208,this is maisey she fell asleep midexcavation happens to the best of us 13/10 would pat noggin approvingly ,13,10,pug,0.369275,5853.0,33852.0
885518971528720385,i have a new hero and his name is howard 14/10 ,14,10,,,3418.0,19282.0
885167619883638784,here we have a corgi undercover as a malamute pawbably doing important investigative work zero control over tongue happenings 13/10 ,13,10,malamute,0.8124819999999999,4009.0,20614.0
884925521741709313,this is earl he found a hat nervous about what you think of it 12/10 its delightful earl ,12,10,Italian_greyhound,0.259916,16596.0,72695.0
884876753390489601,this is lola its her first time outside must test the earth and taste the atmosphere 13/10 youre doing great lola ,13,10,chow,0.822103,5121.0,26229.0
884562892145688576,this is kevin hes just so happy 13/10 what is your secret kevin ,13,10,pug,0.5464060000000001,4304.0,22887.0
884441805382717440,i present to you pup in hat pup in hat is great for all occasions extremely versatile compact as hck 14/10 ig itselizabethgales ,14,10,Pembroke,0.993225,5216.0,25502.0
884247878851493888,omg he didnt mean to he was just trying a little barkour hes super sorry 13/10 would forgive immediate ,13,10,,,18639.0,68431.0
884162670584377345,meet yogi he doesnt have any important dog meetings today he just enjoys looking his best at all times 12/10 for dangerously dapper doggo ,12,10,German_shepherd,0.707046,2742.0,19216.0
883838122936631299,this is noah he cant believe someone made this mess got the vacuum out for you though offered to help clean pup 12/10 super good boy ,12,10,Doberman,0.610946,3150.0,20571.0
883482846933004288,this is bella she hopes her smile made you smile if not she is also offering you her favorite monkey 135/10 ,14,10,golden_retriever,0.943082,9052.0,43159.0
883360690899218434,meet grizzwald he may be the floofiest floofer i ever did see lost eyes saving a schoolbus from a volcano erpuption 13/10 heroic as hck ,13,10,chow,0.987997,3393.0,21359.0
883117836046086144,please only send dogs we dont rate mechanics no matter how hckin good thank you 13/10 would sneak a pat ,13,10,golden_retriever,0.949562,6086.0,34932.0
882992080364220416,this is rusty he wasnt ready for the first pic clearly puppared for the second 13/10 confirmed great boy ,13,10,Eskimo_dog,0.466778,3567.0,22506.0
882762694511734784,this is gus hes quite the cheeky pupper already perfected the disinterested wink 12/10 would let steal my girl ,12,10,Labrador_retriever,0.85005,4480.0,26628.0
882627270321602560,this is stanley he has his first swim lesson today doggle straps adjusted ready to go 13/10 phelps is nervous ig stanleythecorgi ,13,10,Pembroke,0.542982,5571.0,26353.0
882268110199369728,this is alfy youre witnessing his first watermelon experience i think it was a success 13/10 happy 4th alfy  ,13,10,golden_retriever,0.762211,10613.0,42229.0
882045870035918850,this is koko her owner inspired by barney recently built a cart for her to use during walks if she got tired 13/10 rest easy koko ,13,10,,,4485.0,27623.0
881906580714921986,this is rey hes a benebop cumberfloof 12/10 dangerously pettable ,12,10,Weimaraner,0.291539,3115.0,22906.0
881666595344535552,this is gary he couldnt miss this puppertunity for a selfie flawless focusing skills 13/10 would boop intensely ,13,10,Saluki,0.529012,9790.0,47701.0
881536004380872706,here is a pupper approaching maximum borkdrive zooming at never before seen speeds 14/10 pawinspiring af ig puffiethechow ,14,10,Samoyed,0.281463,14643.0,46567.0
881268444196462592,meet elliot hes a canadian forrest pup unusual number of antlers for a dog sneaky tongue slip to celebrate canada150 12/10 would pet ,12,10,,,4825.0,21880.0
880935762899988482,this is louis hes crossing its a big deal 13/10 hckin breathtaking ,13,10,,,2554.0,16089.0
880872448815771648,ugh not again we only rate dogs please dont send in welldressed  floppytongued street penguins dogs only please thank you 12/10 ,12,10,Pembroke,0.791416,3513.0,20057.0
880465832366813184,this is bella she had her first beach experience this morning complete success 12/10 would perform a sandy boop ,12,10,golden_retriever,0.913255,5709.0,26836.0
880221127280381952,meet jesse hes a fetty woof his tongue ejects without warning a true bleptomaniac 12/10 would snug well ,12,10,Chihuahua,0.238525,3815.0,25417.0
880095782870896641,please dont send in photos without dogs in them were not porchrates insubordinate and churlish pretty good porch tho 11/10 ,11,10,miniature_pinscher,0.120298,3985.0,26017.0
879862464715927552,this is romeo he would like to do an entrance requesting your immediate assistance 13/10 ,13,10,basset,0.813507,3209.0,21075.0
879492040517615616,this is bailey he thinks you should measure ear length for signs of growth instead 12/10 ,12,10,German_short-haired_pointer,0.479896,2923.0,22118.0
879415818425184262,this is duddles he did an attempt 13/10 someone help him vid by georgia felici ,13,10,English_springer,0.383404,40770.0,99664.0
879376492567855104,this is jack aka stephen furry youre not scoring on him unless he slips down the slide 12/10 would happily get blocked by ,12,10,,,2868.0,15841.0
879050749262655488,this is steven he has trouble relating to other dogs quite shy neck longer than average tropical probably 11/10 would still pet ,11,10,,,4301.0,21242.0
879008229531029506,this is beau that is beaus balloon he takes it everywhere 13/10 would protect at all costs ,13,10,vizsla,0.960513,2467.0,17896.0
878776093423087618,this is snoopy hes a proud pridemonthpuppo impeccable handwriting for not having thumbs 13/10 would love back pridemonth ,13,10,Italian_greyhound,0.734684,3752.0,18255.0
878604707211726852,martha is stunning how hckin dare you 13/10 ,13,10,,,6535.0,28420.0
878281511006478336,meet shadow in an attempt to reach maximum zooming borkdrive he tore his acl still 13/10 tho help him out below ,13,10,basset,0.32042,1183.0,7294.0
878057613040115712,this is emmy she was adopted today massive round of pupplause for emmy and her new family 14/10 for all involved ,14,10,French_bulldog,0.839097,6240.0,39694.0
877736472329191424,this is aja she was just told shes a good dog suspicions confirmed 13/10 would tell again ,13,10,Chesapeake_Bay_retriever,0.8379559999999999,17424.0,74827.0
877556246731214848,this is penny shes both pupset and fired pup not pleased w your barbaric attempts at cleanliness 12/10 would enjoy more shampoo options ,12,10,basset,0.995368,3499.0,21427.0
877316821321428993,meet dante at first he wasnt a fan of his new raincoat then he saw his reflection hckin handsome 13/10 for water resistant good boy ,13,10,Saluki,0.5099670000000001,4771.0,25849.0
877201837425926144,this is nelly he graduated with his dogtorate today wants to know if youre proud of him 12/10 would give congratulatory boop ,12,10,Pembroke,0.93112,5134.0,25581.0
876838120628539392,this is ginger shes having a ruff monday too many pupper things going on hckin exhausting 12/10 would snug passionately ,12,10,bloodhound,0.575751,3063.0,19514.0
876537666061221889,i can say with the pupmost confidence that the doggos who assisted with this search are heroic as hck 14/10 for all ,14,10,,,4310.0,22312.0
876484053909872640,this is benedict he wants to thank you for this delightful urban walk hopes you know he loves you 13/10 super duper good boy ,13,10,golden_retriever,0.874566,2182.0,17721.0
876120275196170240,meet venti a seemingly caffeinated puppoccino she was just informed the weekend would include walks pats and scritches 13/10 much excite ,13,10,Bernese_mountain_dog,0.534327,4298.0,26423.0
875747767867523072,this is goose hes a womanizer cheeky as hck but also deep tongue slip game on another level 13/10 will steal your girl ,13,10,Labrador_retriever,0.799551,3934.0,23773.0
875144289856114688,meet nugget and hank nugget took hanks bone hank is wondering if you would please return it to him both 13/10 would not intervene ,13,10,Siberian_husky,0.245048,4520.0,20691.0
875097192612077568,youll get your package when that precious man is done appreciating the pups 13/10 for everyone ,13,10,,,5598.0,25921.0
875021211251597312,guys please stop sending pictures without any dogs in th oh never mind hello excuse me sir 12/10 stealthy as hck ,12,10,West_Highland_white_terrier,0.7143189999999999,4349.0,24074.0
874680097055178752,meet cash he hath acquired a stick a very good stick tbh 12/10 would pat head approvingly ,12,10,Labrador_retriever,0.836052,4271.0,26275.0
874296783580663808,this is jed he may be the fanciest pupper in the game right now knows it too 13/10 would sign modeling contract ,13,10,cocker_spaniel,0.437216,3784.0,24621.0
874057562936811520,i cant believe this keeps happening this is a birb taking a bath we only rate dogs please only send dogs thank you 12/10 ,12,10,flat-coated_retriever,0.8321770000000001,3665.0,21475.0
874012996292530176,this is sebastian he cant see all the colors of the rainbow but he can see that this flag makes his human happy 13/10 pridemonth puppo ,13,10,Cardigan,0.806674,9470.0,32445.0
873580283840344065,we usually dont rate deckbound saskatoon black bears but this one is hckin flawless sneaky tongue slip too 13/10 would hug firmly ,13,10,Newfoundland,0.678537,3626.0,22899.0
873213775632977920,this is sierra shes one precious pupper absolute 12/10 been in and out of icu her whole life help sierra below ,12,10,vizsla,0.6197819999999999,1471.0,6786.0
872967104147763200,heres a very large dog he has a date later politely asked this water person to check if his breath is bad 12/10 good to go doggo ,12,10,Labrador_retriever,0.476913,5012.0,25839.0
872820683541237760,here are my favorite dogsatpollingstations most voted for a more consistent walking schedule and to increase daily pats tenfold all 13/10 ,13,10,pug,0.99912,3440.0,13963.0
872620804844003328,this is monkey shes supporting owners everywhere with her fancy pridemonth bandana 13/10 love is love is love ,13,10,cocker_spaniel,0.513191,3376.0,19639.0
872486979161796608,we only rate dogs do not send in other things like this fluffy floor shark clearly ready to attack get it together guys 12/10 ,12,10,Pembroke,0.931861,8363.0,38615.0
872261713294495745,this is harry his ears are activated one at a time incredibly rare to witness in person very special moment here 13/10 blessed as hck ,13,10,Labrador_retriever,0.972019,,
872122724285648897,this is kody hes a baller wishes he was a little bit taller double dribbles often still 12/10 would happily get dunked on ,12,10,,,7496.0,32533.0
871879754684805121,say hello to lassie shes celebrating pridemonth by being a splendid mix of astute and adorable proudly supupporting her owner 13/10 ,13,10,Shetland_sheepdog,0.969171,10206.0,35664.0
871762521631449091,this is rover as part of pupper protocol he had to at least attempt to eat the plant confirmed not tasty needs peanut butter 12/10 ,12,10,Labrador_retriever,0.921393,3235.0,19187.0
871515927908634625,this is napolean hes a raggedy east nicaraguan zoom zoom runs on one leg built for deception no eyes good with kids 12/10 great doggo ,12,10,komondor,0.974781,3227.0,19135.0
871102520638267392,never doubt a doggo 14/10 ,14,10,,,5122.0,19855.0
871032628920680449,this is boomer hes doing an advanced water takeoff the opposite of sully ears for control mlem for style 13/10 simply breathtaking ,13,10,kelpie,0.3980530000000001,3554.0,21591.0
870804317367881728,real funny guys sending in a pic without a dog in it hilarious well rate the rug tho because its giving off a very good vibe 11/10 ,11,10,,,5749.0,31958.0
870656317836468226,this is cody he zoomed too aggressively and tore his acl happens to the best of us still 13/10help cody here  ,13,10,Pembroke,0.945495,2457.0,11751.0
870374049280663552,this is zoey she really likes the planet would hate to see willful ignorance and the denial of fairly elemental science destroy it 13/10 ,13,10,golden_retriever,0.841001,24630.0,78830.0
870308999962521604,this is rumble but hes not ready to would rather fall asleep in his bath bucket 13/10 would attempt a boop without waking ,13,10,Greater_Swiss_Mountain_dog,0.6227520000000001,3866.0,20828.0
870063196459192321,meet clifford hes quite large also red good w kids somehow never steps on them massive poops very inconvenient still 14/10 would ride ,14,10,,,7748.0,34753.0
869772420881756160,this is dewey pronounced covfefe hes having a good walk arguably the best walk 13/10 would snug softly ,13,10,Pembroke,0.980148,9417.0,40464.0
869702957897576449,meet stanley he likes road trips will shift for you one ear more effective than other 13/10 we dont leave until you buckle pup stanley ,13,10,Pembroke,0.993449,5880.0,26902.0
869596645499047938,this is scout he just graduated officially a doggo now have fun with taxes and losing sight of your ambitions 12/10 would throw cap for ,12,10,Chihuahua,0.955156,2915.0,15215.0
869227993411051520,this is gizmo his favorite thing is standing pupright like a hooman sneaky tongue slip status achieved 13/10 would boop well ,13,10,Pembroke,0.664181,3531.0,19446.0
868880397819494401,this is walter he wont start hydrotherapy without his favorite floatie 14/10 keep it pup walter ,14,10,,,13478.0,62365.0
868622495443632128,heres a hckin peaceful boy unbothered by the comings and goings 13/10 please reveal your wise ways ,13,10,Labrador_retriever,0.868107,4957.0,25445.0
868552278524837888,say hello to cooper his expression is the same wet or dry absolute 12/10 but coop desperately requests your help ,12,10,whippet,0.378151,1935.0,9609.0
867900495410671616,unbelievable we only rate dogs please dont send in noncanines like the i from pixars opening credits thank you 12/10 ,12,10,Labrador_retriever,0.522644,3912.0,23097.0
867774946302451713,meet harold  hes hckin cooperative 13/10 good work harold ,13,10,Border_collie,0.661953,6883.0,32435.0
867421006826221569,this is shikha she just watched you drop a skittle on the ground and still eat it could not be less impressed 12/10 superior puppo ,12,10,Eskimo_dog,0.6164569999999999,2333.0,15366.0
867051520902168576,oh my this spooked me up we only rate dogs not happy ghosts please send dogs only its a very simple premise thank you 13/10 ,13,10,Samoyed,0.471403,7389.0,30783.0
866720684873056260,he was providing for his family 13/10 how dare you ,13,10,,,4497.0,19158.0
866686824827068416,this is lili she cant believe you betrayed her with bath time never looking you in the eye again 12/10 would puppologize profusely ,12,10,flat-coated_retriever,0.51473,3273.0,18443.0
866450705531457537,this is jamesy he gives a kiss to every other pupper he sees on his walk 13/10 such passion much tender ,13,10,French_bulldog,0.905334,33112.0,116903.0
866334964761202691,this is coco at first i thought she was a cloud but clouds dont bork with such passion 12/10 would hug softly ,12,10,Samoyed,0.984086,13400.0,50138.0
865718153858494464,meet boomer hes just checking pup on you hopes you had a good day if not he hopes he made it better 13/10 extremely good boy ,13,10,golden_retriever,0.673664,5289.0,24560.0
865359393868664832,this is sammy her tongue ejects without warning sometimes its a serious condition needs a hefty dose from a blepipen 13/10 ,13,10,Chesapeake_Bay_retriever,0.832435,4710.0,25365.0
865006731092295680,this is nelly he really hopes you like his hawaiian shirt he already tore the tags off 13/10 hck of a puppurchase ,13,10,Pembroke,0.989882,7248.0,26833.0
864873206498414592,we only rate dogs please dont send in jesus were trying to remain professional and legitimate thank you 14/10 ,14,10,,,8193.0,30949.0
864279568663928832,this is meatball he doing whats known in the industry as a midstrut mlem hckin fancy boy 12/10 id do anything for meatball ,12,10,bull_mastiff,0.668613,2846.0,13977.0
864197398364647424,this is paisley she ate a flower just to prove she could savage af 13/10 would pet so well ,13,10,golden_retriever,0.945905,8356.0,28794.0
863907417377173506,this is albus hes quite impressive at hide and seek knows hes been found this time 13/10 usually elusive as hck ,13,10,,,3910.0,19762.0
863553081350529029,this is neptune hes a backpup vocalist for the dixie chicks 13/10 vid by amiwinehouse ,13,10,Eskimo_dog,0.41333,3957.0,14648.0
863432100342583297,this is belle shes never been more pupset encountered the worst imaginable type of zone 12/10 would do anything to cheer pup ,12,10,Staffordshire_bullterrier,0.690517,4957.0,22860.0
863062471531167744,say hello to quinn shes quite the goofball not even a year old confirmed 13/10 but she really needs your help  ,13,10,French_bulldog,0.935804,2296.0,8126.0
862831371563274240,this is zooey shes the worlds biggest fan of illiterate delivery people 13/10 not your fault they dont listen zooey ,13,10,Australian_terrier,0.207281,4870.0,18452.0
862722525377298433,this is dave he passed the hck out its barely the afternoon on a thursday dave get it together still 11/10 would boop midsnooze ,11,10,basset,0.39333,3346.0,16426.0
862457590147678208,this is jersey he likes to watch movies but only if you watch with him enjoys horror films like the bababork and hckraiser 13/10 ,13,10,,,4675.0,19680.0
862096992088072192,we only rate dogs please dont send perfectly toasted marshmallows attempting to drive thank you 13/10 ,13,10,chow,0.677589,21956.0,71488.0
861383897657036800,this is hobbes hes never seen bubbles before 13/10 deep breaths buddy ,13,10,Cardigan,0.771008,10169.0,34747.0
861288531465048066,hi my name is boomer and i want to say its hckin ridiculous that dogs cant vote absolute codswallup thank you 13/10 ,13,10,,,3923.0,16535.0
861005113778896900,this is burt he thinks your thesis statement is comically underdeveloped 12/10 intellectual af ,12,10,German_shepherd,0.507951,3625.0,16080.0
860563773140209665,meet lorenzo hes an avid nifty hat wearer and absolute 13/10 but he needs your help to beat cancer link below ,13,10,Cardigan,0.583936,2041.0,7221.0
860524505164394496,this is carl he likes to dance doesnt care what you think about it 13/10 hckin confident pup ,13,10,Bedlington_terrier,0.286558,5047.0,22779.0
860276583193509888,this is jordy he likes to go on adventures and watch the small scaly underwater dogs with fins pass him by 12/10 peaceful as hck ,12,10,,,3334.0,17721.0
860184849394610176,here we have perhaps the wisest dog of all above average with light sabers immortal as hck 14/10 dog or dog not there is no try ,14,10,,,5565.0,16095.0
859924526012018688,meet milky she has no idea what happened just as pupset as you perhaps a sheep exploded even offered to help clean 12/10 very good girl ,12,10,French_bulldog,0.254587,3907.0,18913.0
859851578198683649,meet trooper he picks pup recyclables that have blown out of bins in the neighborhood and puts them back 13/10 environmentally savvy af ,13,10,Labrador_retriever,0.899086,3344.0,14898.0
859607811541651456,sorry for the lack of posts today i came home from school and had to spend quality time with my puppo her name is zoey and shes 13/10 ,13,10,golden_retriever,0.8955290000000001,1489.0,17982.0
859196978902773760,we only rate dogs this is quite clearly a smol broken polar bear wed appreciate if you only send dogs thank you 12/10 ,12,10,,,28776.0,86865.0
859074603037188101,here we have an exotic dog good at ukulele fashionable af has two more arms if needed is blue knows what ohana means 13/10 would pet ,13,10,,,13021.0,32718.0
858843525470990336,i have stumbled puppon a doggo painting party theyre looking to be the next pupcasso or puppollock all 13/10 would put it on the fridge ,13,10,golden_retriever,0.57812,3333.0,15078.0
858471635011153920,this is sophie she just arrived used pawority shipping speedy as hck delivery 13/10 would carefully assemble ,13,10,Pembroke,0.987407,4646.0,20809.0
858107933456039936,this is wyatt he had an interview earlier today was just told he didnt get the job a hckin injustice still 12/10 keep your chin pup ,12,10,golden_retriever,0.863874,2783.0,15262.0
857989990357356544,this is rosie she was just informed of the walk thats about to happen knows there are many a stick along the way 12/10 such excite ,12,10,French_bulldog,0.43258,2486.0,15596.0
857746408056729600,meet thor he doesnt have finals because hes a dog but is pupset you have finals just wants to play 13/10 would abandon education for ,13,10,Labrador_retriever,0.919832,10192.0,33218.0
857393404942143489,instead of the usual nightly dog rate im sharing this story with you meeko is 13/10 and would like your help  ,13,10,malamute,0.8415969999999999,1572.0,5713.0
857263160327368704,this is oscar and oliver oliver shrunk oscar oscar isnt pleased about it quite pupset tbh oliver doesnt seem to mind both 13/10 ,13,10,Samoyed,0.998021,4341.0,19454.0
857029823797047296,this is zeke he performs group cheeky wink tutorials pawfect execution here 12/10 would wink back ,12,10,golden_retriever,0.968623,3837.0,18332.0
856543823941562368,this is callie shell be your navigator today takes her job very seriously will shift for you one ear always in the pupholder 12/10 ,12,10,Boston_bull,0.30691,2773.0,15868.0
856282028240666624,this is cermet paesh and morple they are absolute hckin superstars watered every day so they can grow 14/10 for all ,14,10,Chihuahua,0.8765430000000001,6066.0,27014.0
855857698524602368,hes like wait a minute im an animal this is amazing hi human i love you as well 13/10 ,13,10,,,2041.0,11558.0
855851453814013952,heres a puppo participating in the sciencemarch cleverly disguising her own doggo agenda 13/10 would keep the planet habitable for ,13,10,flat-coated_retriever,0.321676,17404.0,44566.0
855818117272018944,i heard he tied his own bowtie mark and he just wants to say hi and maybe a noggin pat show some respect 13/10 ,13,10,,,5245.0,25995.0
855459453768019968,guys we only rate dogs this is quite clearly a bulbasaur please only send dogs thank you 12/10 human used pet its super effective ,12,10,Blenheim_spaniel,0.389513,7948.0,29109.0
854732716440526848,this is marlee she fetched a flower and immediately requested that it be placed behind her ear 12/10 elegant af ,12,10,Pembroke,0.6955479999999999,5891.0,22262.0
854482394044301312,this is arya she can barely contain her excitement for more peanut butter also patriotic af 13/10 ,13,10,Chihuahua,0.26024200000000003,6674.0,28668.0
854365224396361728,this is einstein hes having a really good day hopes you are too hckin nifty tongue 13/10 would snug intensely ,13,10,Pembroke,0.90708,4550.0,18479.0
854120357044912130,sometimes you guys remind me just how impactful a pupper can be cooper will be remembered as a good boy by so many 14/10 rest easy friend ,14,10,black-and-tan_coonhound,0.8548610000000001,7268.0,31325.0
854010172552949760,at first i thought this was a shy doggo but its actually a rare canadian floofer owl amateurs would confuse the two 11/10 only send dogs ,11,10,English_springer,0.354733,3065.0,15911.0
853760880890318849,say hello to alice im told she enjoys car rides and smells good 12/10 would give her everything she could ever want ,12,10,miniature_pinscher,0.29251900000000003,5587.0,28028.0
853639147608842240,a photographer took pictures before and after he told his bunny hes a good boy here are the results 13/10 ,13,10,German_shepherd,0.509879,9801.0,34029.0
853299958564483072,this is rumpole hell be your uber driver this evening wont start driving until you buckle pup 13/10 hckin safe good boy ,13,10,,,3468.0,15217.0
852912242202992640,meet benny he likes being adorable and making fun of you while youre on the trampoline 12/10 lets help him out ,12,10,Great_Dane,0.7837649999999999,1777.0,8886.0
852672615818899456,this is aspen shes never tasted a stick so succulent on the verge of tears a face of pure appreciation 12/10 ,12,10,golden_retriever,0.7112350000000001,2104.0,14656.0
852553447878664193,this is jarod he likes having his belly brushed tongue ejects when you hit the right spot 13/10 downright hckin adorable ,13,10,bloodhound,0.186498,3397.0,16033.0
852311364735569921,this is wiggles she would like you to spot her probably wont need your help but just in case 13/10 powerful as hck ,13,10,,,9732.0,32612.0
852226086759018497,meet general he wasnt content with the quality of his room requested to pupgrade but was ignored 14/10 look who just lost a customer ,14,10,,,6698.0,19672.0
852189679701164033,this is sailor he has collected the best dirt in the area as any good boy would under the impression you know what to do next 12/10 ,12,10,,,1553.0,11279.0
851591660324737024,oh jeez u did me quite the spook little fella we normally dont rate triceratops but this one seems suspiciously good 11/10 would pet well ,11,10,Cardigan,0.394507,3413.0,16042.0
851464819735769094,this is iggy he was a rescue dog killed in the stockholm attack his memorial started with a collar and four bones its grown a bit 14/10 ,14,10,,,6918.0,23924.0
851224888060895234,meet snoop his number one passion is sticking his head out of car windows so he purchased some doggles stylish af 13/10 happy travels ,13,10,,,5625.0,20412.0
850753642995093505,this is kyle he made a joke about your shoes then stuck his tongue out at you uncalled for step the hck up kyle 11/10 would forgive ,11,10,pug,0.996952,8982.0,30433.0
850380195714523136,this is leo hes a personal triathlon coach currently overseeing this athletes pushpups hckin brutal 13/10 would do all he asks of me ,13,10,Yorkshire_terrier,0.249012,2566.0,12928.0
850145622816686080,this is riley hes making new friends jubilant as hck for the fun times ahead 11/10 for all pups pictured ,11,10,,,3735.0,16133.0
850019790995546112,say hello to boomer hes a sandy pupper having a hckin blast 12/10 would pet passionately ,12,10,Shetland_sheepdog,0.759907,4798.0,20195.0
849776966551130114,seriously guys again we only rate dogs please stop submitting other things like this super good hammerhead shark thank you 12/10 ,12,10,Chihuahua,0.292092,7495.0,30121.0
849412302885593088,this is noosh he noticed you were in the shower and thought you could use some company 12/10 hckin loyal ,12,10,schipperke,0.907559,3116.0,15705.0
849336543269576704,at first i thought this was a dog because of the sign but it is clearly wilson from home improvement please only send in dogs 11/10 ,11,10,,,1876.0,11299.0
849051919805034497,this is kevin kevin doesnt give a single hck will sit in the fountain if he wants to 13/10 churlish af ,13,10,,,8362.0,41943.0
848690551926992896,please stop sending in animals other than dogs we only rate dogs not furry ecuadorian sea turtles thank you 12/10 ,12,10,flat-coated_retriever,0.8236479999999999,4260.0,24972.0
848324959059550208,meet odin hes supposed to be giving directions but hed rather look at u like that should probably buckle pup 12/10 distracting as hck ,12,10,malamute,0.5445760000000001,4550.0,24499.0
848212111729840128,this is jerry hes doing a distinguished tongue slip slightly patronizing tbh you think youre better than us jerry 6/10 hold me back ,6,10,Bedlington_terrier,0.333486,3004.0,16190.0
847962785489326080,this is georgie hes very shy only puppears when called aggressively average at fetch unique front paws looks slippery 10/10 would pet ,10,10,,,5022.0,23321.0
847842811428974592,this is rontu he is described as a pal cuddle bug protector and constant shadow 12/10 but he needs your help ,12,10,Bernese_mountain_dog,0.951337,1317.0,5397.0
847606175596138505,this is cannon he just heard something behind him frckin frightened af 12/10 dont look back just run ,12,10,Cardigan,0.413688,3385.0,18626.0
847251039262605312,this is furzey hes doing an elevated sandy zoom adjusts ears to steer 12/10 would pet mid flight ,12,10,Airedale,0.49538,4269.0,20378.0
847157206088847362,meet daisy shes been pup for adoption for months now but hasnt gotten any applications 11/10 lets change that ,11,10,Staffordshire_bullterrier,0.21960900000000005,5789.0,19755.0
847116187444137987,unbelievable we only rate dogs please stop sending in other things like this blossoming flop kangaroo thank you 11/10 ,11,10,,,3147.0,21328.0
